"","Name..1","Date","Time","Product.List","Name..5","Product.Code","Subcategory","Status","Retail_Price","Cost","Min","Max","On.Order","On_HandQty","Print.Labels","Type","Man","Vendor","Cluster"
"300","Vaya Salon",43181,"9:44:22AM","'FULL SPECTRUM COLLATERAL'","'FS Deep Paper Color Chart'","'018084860915BB'","'FULL SPECTRUM COLLATERAL'","'Active'",0,0,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",1
"301","Vaya Salon",43181,"9:44:22AM","'FULL SPECTRUM COLLATERAL'","'FS Deep Swatch Book'","'018084919798BB'","'FULL SPECTRUM COLLATERAL'","'Active'",0,79.95,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",4
"302","Vaya Salon",43181,"9:44:22AM","'FULL SPECTRUM COLLATERAL'","'FS Deposit Only Paper Color Chart'","'018084965016BB'","'FULL SPECTRUM COLLATERAL'","'Active'",0,1.3,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"303","Vaya Salon",43181,"9:44:22AM","'FULL SPECTRUM COLLATERAL'","'FS Deposit Only Swatch Book'","'018084900666BB'","'FULL SPECTRUM COLLATERAL'","'Active'",0,49,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",4
"304","Vaya Salon",43181,"9:44:22AM","'FULL SPECTRUM COLLATERAL'","'Full Spectrum Permanent Paper Color Chart'","'018084965160BB'","'FULL SPECTRUM COLLATERAL'","'Active'",0,1.5,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"305","Vaya Salon",43181,"9:44:22AM","'FULL SPECTRUM COLLATERAL'","'Full Spectrum Pocket Formulation Guide'","'018084900116BB'","'FULL SPECTRUM COLLATERAL'","'Active'",0,15,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"306","Vaya Salon",43181,"9:44:22AM","'FULL SPECTRUM COLLATERAL'","'Full Spectrum Professional Reference Guide'","'018084892497BB'","'FULL SPECTRUM COLLATERAL'","'Active'",0,16.5,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"307","Vaya Salon",43181,"9:44:22AM","'FULL SPECTRUM COLLATERAL'","'Full Spectrum Swatchboard (includes new blonding t'","'A8MF010002BB'","'FULL SPECTRUM COLLATERAL'","'Active'",0,140,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",4
"308","Vaya Salon",43181,"9:44:22AM","'FULL SPECTRUM DEEP NATURAL SER'","'Deep 10Natural Lightest Blonde'","'018084906767BB'","'FULL SPECTRUM DEEP NATURAL SER'","'Active'",0,6.75,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"309","Vaya Salon",43181,"9:44:22AM","'FULL SPECTRUM DEEP NATURAL SER'","'Deep 12Natural Extra Light Blonde'","'018084906781BB'","'FULL SPECTRUM DEEP NATURAL SER'","'Active'",0,6.75,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"310","Vaya Salon",43181,"9:44:22AM","'FULL SPECTRUM DEEP NATURAL SER'","'Deep 2Natural Darkest Brown'","'018084906682BB'","'FULL SPECTRUM DEEP NATURAL SER'","'Active'",0,6.75,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"311","Vaya Salon",43181,"9:44:22AM","'FULL SPECTRUM DEEP NATURAL SER'","'Deep 4Natural Light Brown'","'018084906705BB'","'FULL SPECTRUM DEEP NATURAL SER'","'Active'",0,6.75,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"312","Vaya Salon",43181,"9:44:22AM","'FULL SPECTRUM DEEP NATURAL SER'","'Deep 5Natural Lightest Brown'","'018084906712BB'","'FULL SPECTRUM DEEP NATURAL SER'","'Active'",0,6.75,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"313","Vaya Salon",43181,"9:44:22AM","'FULL SPECTRUM DEEP NATURAL SER'","'Deep 6Natural Dark Blonde'","'018084906729BB'","'FULL SPECTRUM DEEP NATURAL SER'","'Active'",0,6.75,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"314","Vaya Salon",43181,"9:44:22AM","'FULL SPECTRUM DEEP NATURAL SER'","'Deep 7Natural Medium Blonde'","'018084906736BB'","'FULL SPECTRUM DEEP NATURAL SER'","'Active'",0,6.75,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"315","Vaya Salon",43181,"9:44:22AM","'FULL SPECTRUM DEEP NATURAL SER'","'Deep 8Natural Light Blonde'","'018084906743BB'","'FULL SPECTRUM DEEP NATURAL SER'","'Active'",0,6.75,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"316","Vaya Salon",43181,"9:44:22AM","'FULL SPECTRUM DEEP NATURAL SER'","'Deep 9Natural Very Light Blonde'","'018084906750BB'","'FULL SPECTRUM DEEP NATURAL SER'","'Active'",0,6.75,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"317","Vaya Salon",43181,"9:44:22AM","'FULL SPECTRUM DEEP PURE TONES'","'Deep Dark Green/Yellow Pure Tone'","'018084906545BB'","'FULL SPECTRUM DEEP PURE TONES'","'Active'",0,5.75,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"318","Vaya Salon",43181,"9:44:22AM","'FULL SPECTRUM DEEP PURE TONES'","'Deep Dark Grey/Blue Pure Tone'","'018084906521BB'","'FULL SPECTRUM DEEP PURE TONES'","'Active'",0,5.75,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"319","Vaya Salon",43181,"9:44:22AM","'FULL SPECTRUM DEEP PURE TONES'","'Deep Dark N/N Pure Tone'","'018084906668BB'","'FULL SPECTRUM DEEP PURE TONES'","'Active'",0,5.75,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"320","Vaya Salon",43181,"9:44:22AM","'FULL SPECTRUM DEEP PURE TONES'","'Deep Dark Orange/Red Pure Tone'","'018084906583BB'","'FULL SPECTRUM DEEP PURE TONES'","'Active'",0,5.75,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"321","Vaya Salon",43181,"9:44:22AM","'FULL SPECTRUM DEEP PURE TONES'","'Deep Dark Red/Red Pure Tone'","'018084906620BB'","'FULL SPECTRUM DEEP PURE TONES'","'Active'",0,5.75,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"322","Vaya Salon",43181,"9:44:22AM","'FULL SPECTRUM DEEP PURE TONES'","'Deep Dark Red/Violet Pure Tone'","'018084906606BB'","'FULL SPECTRUM DEEP PURE TONES'","'Active'",0,5.75,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"323","Vaya Salon",43181,"9:44:22AM","'FULL SPECTRUM DEEP PURE TONES'","'Deep Dark Yellow/Orange Pure Tone'","'018084906569BB'","'FULL SPECTRUM DEEP PURE TONES'","'Active'",0,5.75,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"324","Vaya Salon",43181,"9:44:22AM","'FULL SPECTRUM DEEP PURE TONES'","'Deep Light Blue/Grey Pure Tone'","'018084906514BB'","'FULL SPECTRUM DEEP PURE TONES'","'Active'",0,5.75,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"325","Vaya Salon",43181,"9:44:22AM","'FULL SPECTRUM DEEP PURE TONES'","'Deep Light N/N Pure Tone'","'018084906651BB'","'FULL SPECTRUM DEEP PURE TONES'","'Active'",0,5.75,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"326","Vaya Salon",43181,"9:44:22AM","'FULL SPECTRUM DEEP PURE TONES'","'Deep Light Orange/Yellow Pure Tone'","'018084906576BB'","'FULL SPECTRUM DEEP PURE TONES'","'Active'",0,5.75,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"327","Vaya Salon",43181,"9:44:22AM","'FULL SPECTRUM DEEP PURE TONES'","'Deep Light Red/Red Pure Tone'","'018084906613BB'","'FULL SPECTRUM DEEP PURE TONES'","'Active'",0,5.75,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"328","Vaya Salon",43181,"9:44:22AM","'FULL SPECTRUM DEEP PURE TONES'","'Deep Light Red/Violet Pure Tone'","'018084906590BB'","'FULL SPECTRUM DEEP PURE TONES'","'Active'",0,5.75,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"329","Vaya Salon",43181,"9:44:22AM","'FULL SPECTRUM DEEP PURE TONES'","'Deep Light Yellow/Green Pure Tone'","'018084906538BB'","'FULL SPECTRUM DEEP PURE TONES'","'Active'",0,5.75,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"330","Vaya Salon",43181,"9:44:22AM","'FULL SPECTRUM DEEP PURE TONES'","'Deep Light Yellow/Orange Pure Tone'","'018084906552BB'","'FULL SPECTRUM DEEP PURE TONES'","'Active'",0,5.75,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"331","Vaya Salon",43181,"9:44:22AM","'FULL SPECTRUM STAIN REMOVER'","'Full Spectrum Stain Remover'","'018084904343BB'","'FULL SPECTRUM STAIN REMOVER'","'Active'",0,7.5,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"332","Vaya Salon",43181,"9:44:22AM","'Flax Sticks Makeup Brush Te'","'Daily Effects Brush Set - Basic (Medium Eye + Brow'","'T018084875490'","'FLAX STICKS??? MAKEUP BRUSH TE'","'Active'",0,29.25,0,0,0,1,"'No'","'Prof'","'Aveda'","'Not Listed'",4
"333","Vaya Salon",43181,"9:44:22AM","'Flax Sticks Makeup Brush Te'","'Inner Light Foundation Brush'","'T018084886847'","'FLAX STICKS??? MAKEUP BRUSH TE'","'Active'",0,18,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",4
"334","Vaya Salon",43181,"9:44:22AM","'Flax Sticks Makeup Brush Te'","'Pencil Sharpener'","'T018084907566'","'FLAX STICKS??? MAKEUP BRUSH TE'","'Active'",0,2.25,0,0,0,1,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"335","Vaya Salon",43181,"9:44:22AM","'Flax Sticks Makeup Brush Te'","'Special Effects Brush Set - Specialty (Eye Smudger'","'T018084875506'","'FLAX STICKS??? MAKEUP BRUSH TE'","'Active'",0,24.75,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",4
"336","Vaya Salon",43181,"9:44:22AM","'Flax Sticks Makeup Brush Te'","'Uruku Bronzing Brush'","'T018084864319'","'FLAX STICKS??? MAKEUP BRUSH TE'","'Active'",0,18,0,0,0,1,"'No'","'Prof'","'Aveda'","'Not Listed'",4
"337","Vaya Salon",43181,"9:44:22AM","'Flax Sticks Makeup Brushes'","'Daily Effects Brush Set - Basic (Medium Eye + Brow'","'018084875490'","'FLAX STICKS??? MAKEUP BRUSHES'","'Active'",65,39,0,0,0,2,"'No'","'Retail'","'Aveda'","'Not Listed'",3
"338","Vaya Salon",43181,"9:44:22AM","'Flax Sticks Makeup Brushes'","'Inner Light Foundation Brush'","'018084886847'","'FLAX STICKS??? MAKEUP BRUSHES'","'Active'",40,24,0,0,0,2,"'No'","'Retail'","'Aveda'","'Not Listed'",3
"339","Vaya Salon",43181,"9:44:22AM","'Flax Sticks Makeup Brushes'","'Pencil Sharpener'","'018084907566'","'FLAX STICKS??? MAKEUP BRUSHES'","'Active'",5,3,0,0,0,2,"'No'","'Retail'","'Aveda'","'Not Listed'",2
"340","Vaya Salon",43181,"9:44:22AM","'Flax Sticks Makeup Brushes'","'Special Effects Brush Set - Specialty (Eye Smudger'","'018084875506'","'FLAX STICKS??? MAKEUP BRUSHES'","'Active'",55,33,0,0,0,2,"'No'","'Retail'","'Aveda'","'Not Listed'",3
"341","Vaya Salon",43181,"9:44:22AM","'Flax Sticks Makeup Brushes'","'Uruku Bronzing Brush'","'018084864319'","'FLAX STICKS??? MAKEUP BRUSHES'","'Active'",40,24,0,0,0,2,"'No'","'Retail'","'Aveda'","'Not Listed'",3
"342","Vaya Salon",43181,"9:44:22AM","'HAIR BRUSH TESTERS'","'Wooden Paddle Brush'","'T018084507216'","'HAIR BRUSH TESTERS'","'Active'",0,11.25,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"343","Vaya Salon",43181,"9:44:22AM","'HAIR BRUSHES'","'Pramasana Exfoliating Scalp Brush'","'018084977231'","'HAIR BRUSHES'","'Active'",20,10,0,0,0,0,"'No'","'Retail'","'Aveda'","'Aveda'",3
"344","Vaya Salon",43181,"9:44:22AM","'HAIR BRUSHES'","'Wet Brush Detangle'","'736658979411'","'HAIR BRUSHES'","'Active'",12,6.99,0,0,0,3,"'No'","'Retail'","'Wet Brush Pro'","'Not Listed'",3
"345","Vaya Salon",43181,"9:44:22AM","'HAIR BRUSHES'","'Wet Brush Detangle'","'736658979428'","'HAIR BRUSHES'","'Active'",12,6.99,0,0,0,2,"'No'","'Retail'","'Wet Brush Pro'","'Not Listed'",3
"346","Vaya Salon",43181,"9:44:22AM","'HAIR BRUSHES'","'Wooden Paddle Brush'","'018084507216'","'HAIR BRUSHES'","'Active'",27,16.2,0,0,0,0,"'No'","'Retail'","'Aveda'","'Not Listed'",3
"347","Vaya Salon",43181,"9:44:22AM","'HAIR COLOR APPLICATORS / ACCES'","'Applicator Bottle'","'018084503263BB'","'HAIR COLOR APPLICATORS / ACCES'","'Active'",0,2.75,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"348","Vaya Salon",43181,"9:44:22AM","'HAIR COLOR APPLICATORS / ACCES'","'Applicator Brush with 2 Refills'","'018084151310BB'","'HAIR COLOR APPLICATORS / ACCES'","'Active'",0,3.75,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"349","Vaya Salon",43181,"9:44:22AM","'HAIR COLOR APPLICATORS / ACCES'","'Hair Color Brush - Narrow'","'018084822456BB'","'HAIR COLOR APPLICATORS / ACCES'","'Active'",0,3.75,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"350","Vaya Salon",43181,"9:44:22AM","'HAIR COLOR APPLICATORS / ACCES'","'Hair Color Mixing Bowl'","'018084503157BB'","'HAIR COLOR APPLICATORS / ACCES'","'Active'",0,2.75,0,0,0,-1,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"351","Vaya Salon",43181,"9:44:22AM","'HAIR COLOR APPLICATORS / ACCES'","'Hair Color Organizer'","'018084816691BB'","'HAIR COLOR APPLICATORS / ACCES'","'Active'",0,77,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",4
"352","Vaya Salon",43181,"9:44:22AM","'HAIR COLOR APPLICATORS / ACCES'","'Textured Brush / Comb Applicators'","'018084830697BB'","'HAIR COLOR APPLICATORS / ACCES'","'Active'",0,2.75,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"353","Vaya Salon",43181,"9:44:22AM","'HAIRCOLOR'","'AVEDA MEN SWATCH TOOL'","'018084977040'","'HAIRCOLOR'","'Active'",0,10,0,0,0,0,"'No'","'Prof'","'Aveda'","'Aveda'",2
"354","Vaya Salon",43181,"9:44:22AM","'HAIRCOLOR'","'COLOR VISCOSITY 133ML/4.5FLOZ'","'018084356807'","'HAIRCOLOR'","'Active'",0,5.5,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"355","Vaya Salon",43181,"9:44:22AM","'HAIRCOLOR'","'FS DEP ONLY DK PURE BASE 80GM/2.8OZ'","'018084897232'","'HAIRCOLOR'","'Active'",0,6,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"356","Vaya Salon",43181,"9:44:22AM","'HAIRCOLOR'","'FS DEP ONLY LT PURE BASE'","'018084897225'","'HAIRCOLOR'","'Active'",0,6,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"357","Vaya Salon",43181,"9:44:22AM","'HAIRCOLOR'","'FS DEP ONLY-10N LTEST BL 80GM/2.8OZ'","'018084897201'","'HAIRCOLOR'","'Active'",0,6,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"358","Vaya Salon",43181,"9:44:22AM","'HAIRCOLOR'","'FS DEP ONLY-1N BLACK 80GM/2.8OZ'","'018084897119'","'HAIRCOLOR'","'Active'",0,6,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"359","Vaya Salon",43181,"9:44:22AM","'HAIRCOLOR'","'FS DEP ONLY-2N DRK BRN 80GM/2.8OZ'","'018084897126'","'HAIRCOLOR'","'Active'",0,6,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"360","Vaya Salon",43181,"9:44:22AM","'HAIRCOLOR'","'FS DEP ONLY-3N MED BRN 80GM/2.8OZ'","'018084897133'","'HAIRCOLOR'","'Active'",0,6,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"361","Vaya Salon",43181,"9:44:22AM","'HAIRCOLOR'","'FS DEP ONLY-4N LT BRN 80GM/2.8OZ'","'018084897140'","'HAIRCOLOR'","'Active'",0,6,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"362","Vaya Salon",43181,"9:44:22AM","'HAIRCOLOR'","'FS DEP ONLY-5N LTEST BRN 80GM/2.8OZ'","'018084897157'","'HAIRCOLOR'","'Active'",0,6,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"363","Vaya Salon",43181,"9:44:22AM","'HAIRCOLOR'","'FS DEP ONLY-6N DRK BLOND 80GM/2.8OZ'","'018084897164'","'HAIRCOLOR'","'Active'",0,6,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"364","Vaya Salon",43181,"9:44:22AM","'HAIRCOLOR'","'FS DEP ONLY-7N MED BLOND 80GM/2.8OZ'","'018084897171'","'HAIRCOLOR'","'Active'",0,6,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"365","Vaya Salon",43181,"9:44:22AM","'HAIRCOLOR'","'FS DEP ONLY-8N LT BLOND 80GM/2.8OZ'","'018084897188'","'HAIRCOLOR'","'Active'",0,6,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"366","Vaya Salon",43181,"9:44:22AM","'HAIRCOLOR'","'FS DEP ONLY-9N VLT BLOND 80GM/2.8OZ'","'018084897195'","'HAIRCOLOR'","'Active'",0,6,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"367","Vaya Salon",43181,"9:44:22AM","'HAIRCOLOR'","'FS DEP ONLY-D B/G 28GM/1OZ'","'018084897331'","'HAIRCOLOR'","'Active'",0,5,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"368","Vaya Salon",43181,"9:44:22AM","'HAIRCOLOR'","'FS DEP ONLY-D B/V 28GM/1OZ'","'018084897256'","'HAIRCOLOR'","'Active'",0,5,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"369","Vaya Salon",43181,"9:44:22AM","'HAIRCOLOR'","'FS DEP ONLY-D R/O 28GM/1OZ'","'018084897294'","'HAIRCOLOR'","'Active'",0,5,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"370","Vaya Salon",43181,"9:44:22AM","'HAIRCOLOR'","'FS DEP ONLY-D R/R 28GM/1OZ'","'018084897317'","'HAIRCOLOR'","'Active'",0,5,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"371","Vaya Salon",43181,"9:44:22AM","'HAIRCOLOR'","'FS DEP ONLY-D R/V 28GM/1OZ'","'018084897324'","'HAIRCOLOR'","'Active'",0,5,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"372","Vaya Salon",43181,"9:44:22AM","'HAIRCOLOR'","'FS DEP ONLY-D Y/O 28GM/1OZ'","'018084897270'","'HAIRCOLOR'","'Active'",0,5,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"373","Vaya Salon",43181,"9:44:22AM","'HAIRCOLOR'","'FS DEP ONLY-L B/B 28GM/1OZ'","'018084897287'","'HAIRCOLOR'","'Active'",0,5,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"374","Vaya Salon",43181,"9:44:22AM","'HAIRCOLOR'","'FS DEP ONLY-L O/R 28GM/1OZ'","'018084897300'","'HAIRCOLOR'","'Active'",0,5,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"375","Vaya Salon",43181,"9:44:22AM","'HAIRCOLOR'","'FS DEP ONLY-L V/B 28GM/1OZ'","'018084897249'","'HAIRCOLOR'","'Active'",0,5,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"376","Vaya Salon",43181,"9:44:22AM","'HAIRCOLOR'","'FS DEP ONLY-L Y/O 28GM/1OZ'","'018084897263'","'HAIRCOLOR'","'Active'",0,5,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"377","Vaya Salon",43181,"9:44:22AM","'HAIRCOLOR'","'FS PERM 0N COLORLESS TRT 250GM/8.8OZ'","'018084905326'","'HAIRCOLOR'","'Active'",0,18,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",4
"378","Vaya Salon",43181,"9:44:22AM","'HAIRCOLOR'","'STAIN REMOVER 125ML/4.2FLOZ'","'018084904343'","'HAIRCOLOR'","'Active'",0,9,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"379","Vaya Salon",43181,"9:44:22AM","'HAIRSPRAY TESTERS'","'Air Control 258g'","'T018084815434'","'HAIRSPRAY TESTERS'","'Active'",0,10.5,0,0,0,1,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"380","Vaya Salon",43181,"9:44:22AM","'HAIRSPRAY TESTERS'","'Be Curly Curl Enhancing Hairspray 200ml'","'T018084910993'","'HAIRSPRAY TESTERS'","'Active'",0,7.87,0,0,0,1,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"381","Vaya Salon",43181,"9:44:22AM","'HAIRSPRAY TESTERS'","'Brilliant Hairspray 250ml'","'T018084811146'","'HAIRSPRAY TESTERS'","'Active'",0,7.87,0,0,0,1,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"382","Vaya Salon",43181,"9:44:22AM","'HAIRSPRAY TESTERS'","'Control Force 258g'","'T018084846919'","'HAIRSPRAY TESTERS'","'Active'",0,11.25,0,0,0,1,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"383","Vaya Salon",43181,"9:44:22AM","'HAIRSPRAY TESTERS'","'Firmata 250ml'","'T018084813140'","'HAIRSPRAY TESTERS'","'Active'",0,7.87,0,0,0,1,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"384","Vaya Salon",43181,"9:44:22AM","'HAIRSPRAY TESTERS'","'Pure Abundance Hairspray 200ml'","'T018084832899'","'HAIRSPRAY TESTERS'","'Active'",0,7.87,0,0,0,1,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"385","Vaya Salon",43181,"9:44:22AM","'HAIRSPRAY TESTERS'","'Witch Hazel 250ml'","'T018084813027'","'HAIRSPRAY TESTERS'","'Active'",0,7.87,0,0,0,1,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"386","Vaya Salon",43181,"9:44:22AM","'HAIRSPRAYS'","'Air Control 258g'","'018084815434'","'HAIRSPRAYS'","'Active'",29,14.5,0,0,0,-2,"'No'","'Retail'","'Aveda'","'Not Listed'",3
"387","Vaya Salon",43181,"9:44:22AM","'HAIRSPRAYS'","'Be Curly Curl Enhancing Hair Spray'","'018084969090'","'HAIRSPRAYS'","'Active'",0,0,0,0,0,2,"'No'","'Retail'","'Aveda'","'Aveda'",1
"388","Vaya Salon",43181,"9:44:22AM","'HAIRSPRAYS'","'Be Curly Curl Enhancing Hairspray 200ml'","'018084910993'","'HAIRSPRAYS'","'Active'",22,11,0,0,0,-1,"'No'","'Retail'","'Aveda'","'Not Listed'",3
"389","Vaya Salon",43181,"9:44:22AM","'HAIRSPRAYS'","'Brilliant Hairspray 250ml'","'018084811146'","'HAIRSPRAYS'","'Active'",22,11,0,0,0,2,"'No'","'Retail'","'Aveda'","'Not Listed'",3
"390","Vaya Salon",43181,"9:44:22AM","'HAIRSPRAYS'","'Control Force 258g'","'018084846919'","'HAIRSPRAYS'","'Active'",31,15.5,0,0,0,-2,"'No'","'Retail'","'Aveda'","'Not Listed'",3
"391","Vaya Salon",43181,"9:44:22AM","'HAIRSPRAYS'","'Firmata 250ml'","'018084813140'","'HAIRSPRAYS'","'Active'",22,11,0,0,0,3,"'No'","'Retail'","'Aveda'","'Not Listed'",3
"392","Vaya Salon",43181,"9:44:22AM","'HAIRSPRAYS'","'Pure Abundance Hairspray 200ml'","'018084832899'","'HAIRSPRAYS'","'Active'",22,11,0,0,0,4,"'No'","'Retail'","'Aveda'","'Not Listed'",3
"393","Vaya Salon",43181,"9:44:22AM","'HAIRSPRAYS'","'Witch Hazel 250ml'","'018084813027'","'HAIRSPRAYS'","'Active'",22,11,0,0,0,4,"'No'","'Retail'","'Aveda'","'Not Listed'",3
"394","Vaya Salon",43181,"9:44:22AM","'HAND AND FOOT TREATMENTS'","'Bca Hand Relief'","'018084982556'","'HAND AND FOOT TREATMENTS'","'Active'",26,13,0,0,0,-4,"'Yes'","'Retail'","'Aveda'","'Aveda'",1
"395","Vaya Salon",43181,"9:44:22AM","'HAND AND FOOT TREATMENTS'","'Cuticle Control 15ml BB'","'018084823583BB'","'HAND AND FOOT TREATMENTS'","'Active'",0,3.75,0,0,0,0,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"396","Vaya Salon",43181,"9:44:22AM","'HAND AND FOOT TREATMENTS'","'Foot Relief Moisturizing Creme 250ml BB'","'018084814888BB'","'HAND AND FOOT TREATMENTS'","'Active'",0,8.5,0,0,0,1,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"397","Vaya Salon",43181,"9:44:22AM","'HAND AND FOOT TREATMENTS'","'Hand Relief Moisturizing Creme 250ml BB'","'018084814871BB'","'HAND AND FOOT TREATMENTS'","'Active'",0,8.5,0,0,0,1,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"398","Vaya Salon",43181,"9:44:22AM","'HAND AND FOOT TREATMENTS'","'Hand Relief Night Renewal Serum 30ml BB'","'018084939444BB'","'HAND AND FOOT TREATMENTS'","'Active'",0,13.13,0,0,0,1,"'No'","'Prof'","'Aveda'","'Not Listed'",2
"399","Vaya Salon",43181,"9:44:22AM","'Inner Light Concealer'","'01 / Birch'","'018084863657'","'INNER LIGHT??? CONCEALER'","'Active'",20,10,0,0,0,1,"'No'","'Retail'","'Aveda'","'Not Listed'",3
"400","Vaya Salon",43181,"9:44:22AM","'Inner Light Concealer'","'02 / Balsa'","'018084863664'","'INNER LIGHT??? CONCEALER'","'Active'",20,10,0,0,0,0,"'No'","'Retail'","'Aveda'","'Not Listed'",3
"401","Vaya Salon",43181,"9:44:22AM","'Inner Light Concealer'","'03 / Hazelnut'","'018084863671'","'INNER LIGHT??? CONCEALER'","'Active'",20,10,0,0,0,1,"'No'","'Retail'","'Aveda'","'Not Listed'",3
"402","Vaya Salon",43181,"9:44:22AM","'Inner Light Concealer'","'04 / Bamboo'","'018084863688'","'INNER LIGHT??? CONCEALER'","'Active'",20,10,0,0,0,2,"'No'","'Retail'","'Aveda'","'Not Listed'",3
"403","Vaya Salon",43181,"9:44:22AM","'Inner Light Concealer'","'05 / Pecan'","'018084863695'","'INNER LIGHT??? CONCEALER'","'Active'",20,10,0,0,0,2,"'No'","'Retail'","'Aveda'","'Not Listed'",3
